0.0, 0.0, 0.0, 0.0
-0.00949786482109, -0.00150489089541, -0.0344424985406, -0.00168728908886
0.0313684679997, 0.000502386335092, 0.0229746070133, -0.00647887323944
0.0165405405405, 0.0166959578207, 0.0304373522459, -0.00992344768925
-0.0392605196923, -0.0265464872206, -0.0401491253226, 0.00630011454754
-0.0207737579101, -0.00558092338914, -0.0180758888557, 0.00170745589072
0.00256231512708, -0.000510204081633, 0.0174958162179, 0.00426136363636
0.00785522334768, 0.014293006636, 0.0233253588517, 0.00919377652051
0.0381495776696, 0.0163563160544, 0.0616598480421, 0.0119131044149
-0.0358675934407, -0.00916068333746, 0.00137627305257, -0.001108033241
-0.0157973174367, -0.00249875062469, 0.000549752611325, -0.000277315585136
0.0119245911569, 0.00150300601202, -0.00728021978022, 0.00582524271845
-0.0142531143616, -0.00750375187594, -0.0192334301923, -0.0372311086597
-0.00430740037951, 0.00403225806452, -0.0066309255079, -0.0127470638785
-0.0167705296057, 0.00150602409639, -0.0203096151115, 0.00101552299434
0.0026166340395, 0.0240601503759, -0.0144969556393, 0.0168115942029
0.018925920198, -0.00881057268722, 0.053839364519, 0.0095496009122
-0.000208700931565, -0.00246913580247, 0.0036292573981, 0.00804743752647
0.0081410353727, -0.0101485148515, 0.0157162726008, -0.00364145658263
-0.00611764705882, -0.0077519379845, 0.00972203204163, 0.00140567894293
-0.000473484848485, -0.00630040322581, 0.00108489286683, 0.0036496350365
-0.0239128375178, -0.00938371798123, -0.010972636142, -0.00727272727273
-0.009531574554, 0.0089605734767, -0.0667031913437, 0.00760777683855
0.000960370036455, 0.00558233950774, -0.00469621367772, 0.0183165548098
0.0169176244836, -0.00227100681302, -0.0044234739015, 0.000686530275985
0.0206989506113, 0.01062215478, 0.0204383886256, 0.0032930845225
0.00490473495567, 0.011011011011, -0.00159651669086, -0.00984682713348
-0.0110944246292, -0.00420792079208, -0.00654164849542, 0.00524861878453
-0.0126046432165, -0.0154113845389, -0.011120866257, 0.00384721077219
0.00124963952706, 0.00504922999243, -0.0115418762948, 0.00561182589652
0.0165706605223, -0.000627982918865, 0.0154191616766, -0.00952769838029
0.000925523676407, -0.00238783461103, -0.00117941913608, -0.0243232101141
0.0144550120773, 0.0149911816578, 0.0134317343173, -0.0102816901408
